id,player_id,origin_club_id,destination_club_id,season,market_value,fee
,p-71548,c-606,c-1087,2010,,
,p-71548,c-3708,c-606,2009,,
,p-71548,c-6688,c-3708,2008,,
,p-71548,c-6665,c-6688,2006,,
,p-71548,c-28860,c-6665,2005,,
,p-71548,c-107198,c-28860,2004,,
,p-71548,c-75,c-107198,2003,,
,p-128488,c-13241,c-5381,2023,200000.0,
,p-128488,c-965,c-13241,2021,1300000.0,
,p-128488,c-367,c-965,2019,1500000.0,
,p-128488,c-1533,c-367,2018,1500000.0,
,p-128488,c-472,c-1533,2018,1500000.0,
,p-128488,c-1533,c-472,2018,1500000.0,
,p-128488,c-86,c-1533,2016,2500000.0,1500000.0
,p-128488,c-367,c-86,2014,2500000.0,
,p-128488,c-2448,c-367,2012,200000.0,
,p-128488,c-12331,c-2448,2012,,
,p-128488,c-7052,c-12331,2010,,
,p-128488,c-11972,c-7052,2009,,
,p-128488,c-2922,c-11972,2009,,
,p-128488,c-11972,c-2922,2008,,
,p-128488,c-28868,c-11972,2008,,
,p-128488,c-11655,c-28868,2007,,
,p-63723,c-1084,c-515,2022,200000.0,
,p-63723,c-515,c-1084,2018,1200000.0,
,p-63723,c-1533,c-515,2018,1200000.0,
,p-63723,c-515,c-1533,2017,2500000.0,
,p-63723,c-16795,c-515,2017,2500000.0,
,p-63723,c-1531,c-16795,2015,3000000.0,
,p-63723,c-2464,c-1531,2013,1000000.0,50000.0
,p-63723,c-134,c-2464,2012,1000000.0,
,p-63723,c-6182,c-134,2010,600000.0,
,p-63723,c-1087,c-6182,2010,600000.0,
,p-63723,c-6182,c-1087,2009,,
,p-63723,c-10200,c-6182,2005,,
,p-63723,c-20927,c-10200,2004,,
,p-26066,c-1533,c-123,2020,,
,p-26066,c-3368,c-1533,2015,2000000.0,
,p-26066,c-1071,c-3368,2015,3500000.0,
,p-26066,c-237,c-1071,2012,6000000.0,6000000.0
,p-26066,c-366,c-237,2006,50000.0,
,p-26066,c-237,c-366,2005,50000.0,
,p-26066,c-8494,c-237,2003,,
,p-26066,c-14742,c-8494,2001,,
,p-354359,c-3708,c-67751,2021,150000.0,
,p-354359,c-50186,c-3708,2020,150000.0,
,p-354359,c-3708,c-50186,2020,150000.0,
,p-354359,c-50186,c-3708,2019,150000.0,
,p-354359,c-24434,c-50186,2015,,
,p-354359,c-21269,c-24434,2014,,
,p-87469,c-331,c-2448,2022,1500000.0,
,p-87469,c-1533,c-331,2021,1500000.0,
,p-87469,c-720,c-1533,2017,1500000.0,
,p-87469,c-1050,c-720,2017,1500000.0,
,p-87469,c-720,c-1050,2016,2000000.0,
,p-87469,c-12,c-720,2014,3000000.0,
,p-87469,c-681,c-12,2014,3000000.0,
,p-87469,c-12,c-681,2012,4000000.0,
,p-87469,c-2448,c-12,2011,3000000.0,4500000.0
,p-87469,c-12331,c-2448,2009,600000.0,
,p-87469,c-16157,c-12331,2008,,
,p-457107,c-11259,c-14796,2022,150000.0,
,p-457107,c-47421,c-11259,2020,100000.0,
,p-457107,c-50186,c-47421,2019,100000.0,
,p-457107,c-11259,c-50186,2017,200000.0,
,p-457107,c-19382,c-11259,2016,,
,p-197545,c-1533,c-621,2018,3000000.0,3000000.0
,p-197545,c-17511,c-1533,2011,,
,p-197545,c-57026,c-17511,2011,,
,p-197545,c-70392,c-57026,2010,,
,p-197545,c-14733,c-70392,2005,,
,p-238868,c-1050,c-331,2022,2500000.0,
,p-238868,c-1533,c-1050,2019,10000000.0,8000000.0
,p-238868,c-1244,c-1533,2016,400000.0,200000.0
,p-238868,c-11615,c-1244,2014,,
,p-238868,c-7078,c-11615,2013,200000.0,
,p-238868,c-6212,c-7078,2012,,
,p-238868,c-12604,c-6212,2010,,
,p-39907,c-1533,c-13241,2021,800000.0,
,p-39907,c-714,c-1533,2018,1000000.0,
,p-39907,c-3368,c-714,2015,2500000.0,
,p-39907,c-630,c-3368,2012,3000000.0,200000.0
,p-39907,c-5648,c-630,2009,700000.0,1200000.0
,p-39907,c-3161,c-5648,2008,100000.0,
,p-39907,c-273,c-3161,2007,100000.0,100000.0
,p-39907,c-3161,c-273,2007,100000.0,
,p-39907,c-273,c-3161,2006,50000.0,
,p-39907,c-8154,c-273,2006,50000.0,
,p-178425,c-1533,c-621,2018,4000000.0,
,p-178425,c-9899,c-1533,2014,500000.0,
,p-178425,c-1533,c-9899,2014,500000.0,
,p-178425,c-9899,c-1533,2013,,
,p-178425,c-1533,c-9899,2013,,
,p-178425,c-9899,c-1533,2012,,
,p-178425,c-8510,c-9899,2012,,
,p-178425,c-12502,c-8510,2011,,
,p-178425,c-9900,c-12502,2009,,
,p-263727,c-1533,c-368,2019,12000000.0,14000000.0
,p-263727,c-714,c-1533,2017,1000000.0,3800000.0
,p-263727,c-366,c-714,2017,1000000.0,
,p-263727,c-714,c-366,2016,600000.0,
,p-263727,c-10773,c-714,2015,300000.0,
,p-263727,c-9478,c-10773,2013,,
,p-263727,c-28014,c-9478,2011,,
,p-266795,c-2687,c-398,2023,2000000.0,
,p-266795,c-398,c-2687,2023,2000000.0,
,p-266795,c-2239,c-398,2023,2000000.0,
,p-266795,c-398,c-2239,2022,2500000.0,
,p-266795,c-1108,c-398,2022,2500000.0,
,p-266795,c-398,c-1108,2022,2000000.0,
,p-266795,c-1533,c-398,2020,3200000.0,
,p-266795,c-1627,c-1533,2016,500000.0,1000000.0
,p-266795,c-1533,c-1627,2016,500000.0,
,p-266795,c-1627,c-1533,2015,250000.0,
,p-266795,c-189,c-1627,2015,400000.0,500000.0
,p-266795,c-1627,c-189,2015,400000.0,
,p-266795,c-189,c-1627,2014,300000.0,
,p-266795,c-15098,c-189,2013,,
,p-63689,c-16795,c-123,2019,,
,p-63689,c-1533,c-16795,2018,800000.0,
,p-63689,c-16795,c-1533,2016,3000000.0,
,p-63689,c-6767,c-16795,2011,,1000000.0
,p-63689,c-5650,c-6767,2008,,
,p-374077,c-472,c-2448,2021,700000.0,
,p-374077,c-12321,c-472,2020,1600000.0,
,p-374077,c-472,c-12321,2020,2000000.0,
,p-374077,c-1244,c-472,2020,2000000.0,
,p-374077,c-472,c-1244,2019,2500000.0,
,p-374077,c-5358,c-472,2019,2500000.0,
,p-374077,c-472,c-5358,2018,700000.0,
,p-374077,c-1533,c-472,2018,700000.0,
,p-374077,c-2464,c-1533,2018,700000.0,
,p-374077,c-1533,c-2464,2018,700000.0,
,p-374077,c-2497,c-1533,2016,300000.0,
,p-374077,c-14707,c-2497,2016,300000.0,
,p-374077,c-20927,c-14707,2015,,
,p-374077,c-16157,c-20927,2014,,
,p-289287,c-4030,c-33303,2022,150000.0,
,p-289287,c-29271,c-4030,2021,150000.0,
,p-289287,c-18693,c-29271,2020,150000.0,
,p-289287,c-515,c-18693,2019,300000.0,
,p-289287,c-14507,c-515,2019,300000.0,
,p-289287,c-50186,c-14507,2018,300000.0,
,p-289287,c-8494,c-50186,2016,50000.0,
,p-289287,c-16596,c-8494,2015,,
,p-289287,c-44822,c-16596,2015,,
,p-289287,c-9900,c-44822,2014,,
,p-510990,c-21322,c-12405,2022,300000.0,
,p-510990,c-7052,c-21322,2021,200000.0,
,p-510990,c-16575,c-7052,2020,200000.0,
,p-510990,c-29271,c-16575,2020,250000.0,
,p-510990,c-16122,c-29271,2019,250000.0,
,p-510990,c-50186,c-16122,2018,250000.0,
,p-510990,c-24434,c-50186,2015,,
,p-510990,c-21269,c-24434,2014,,
,p-98249,c-1022,c-1062,2022,800000.0,
,p-98249,c-1533,c-1022,2021,1500000.0,
,p-98249,c-150,c-1533,2019,4000000.0,2000000.0
,p-98249,c-1108,c-150,2019,4000000.0,
,p-98249,c-150,c-1108,2019,5000000.0,
,p-98249,c-1533,c-150,2018,5000000.0,
,p-98249,c-24,c-1533,2015,2500000.0,500000.0
,p-98249,c-80,c-24,2012,2250000.0,1450000.0
,p-98249,c-1022,c-80,2011,1500000.0,500000.0
,p-98249,c-3828,c-1022,2009,700000.0,
,p-98249,c-1022,c-3828,2009,700000.0,
,p-98249,c-3828,c-1022,2008,,
,p-98249,c-24097,c-3828,2007,,
,p-51587,c-16486,c-171,2022,800000.0,
,p-51587,c-1533,c-16486,2021,1000000.0,
,p-51587,c-3709,c-1533,2016,5000000.0,
,p-51587,c-418,c-3709,2013,3000000.0,6000000.0
,p-51587,c-3709,c-418,2013,3000000.0,
,p-51587,c-418,c-3709,2011,6000000.0,
,p-51587,c-3709,c-418,2010,8000000.0,10000000.0
,p-51587,c-366,c-3709,2009,6000000.0,4000000.0
,p-51587,c-3368,c-366,2008,3600000.0,300000.0
,p-51587,c-171,c-3368,2007,,2200000.0
,p-51587,c-11646,c-171,2005,,
,p-51587,c-14744,c-11646,2004,,
,p-60890,c-3277,c-515,2023,400000.0,
,p-60890,c-366,c-3277,2021,1500000.0,
,p-60890,c-1533,c-366,2020,1600000.0,
,p-60890,c-1049,c-1533,2018,2000000.0,2000000.0
,p-60890,c-1533,c-1049,2018,2000000.0,
,p-60890,c-1049,c-1533,2018,2000000.0,
,p-60890,c-940,c-1049,2017,3000000.0,400000.0
,p-60890,c-1049,c-940,2017,3000000.0,3000000.0
,p-60890,c-940,c-1049,2017,4000000.0,
,p-60890,c-16795,c-940,2013,3000000.0,
,p-60890,c-940,c-16795,2012,2000000.0,1200000.0
,p-60890,c-16795,c-940,2011,1800000.0,
,p-60890,c-410,c-16795,2010,1200000.0,
,p-60890,c-134,c-410,2010,1200000.0,
,p-60890,c-410,c-134,2009,800000.0,
,p-60890,c-6363,c-410,2009,800000.0,
,p-60890,c-27916,c-6363,2006,,3500000.0
,p-281755,c-3709,c-2687,2020,950000.0,2000000.0
,p-281755,c-2687,c-3709,2020,950000.0,
,p-281755,c-3709,c-2687,2019,1200000.0,
,p-281755,c-1084,c-3709,2019,1200000.0,
,p-281755,c-3709,c-1084,2019,2000000.0,
,p-281755,c-1533,c-3709,2018,4000000.0,4000000.0
,p-281755,c-11596,c-1533,2017,300000.0,300000.0
,p-281755,c-11972,c-11596,2016,300000.0,
,p-281755,c-3679,c-11972,2015,,
,p-281755,c-12666,c-3679,2014,200000.0,
,p-281755,c-31506,c-12666,2013,,
,p-391332,c-50186,c-6676,2019,300000.0,
,p-391332,c-8494,c-50186,2017,250000.0,
,p-391332,c-29733,c-8494,2017,250000.0,
,p-391332,c-8494,c-29733,2016,300000.0,
,p-391332,c-30481,c-8494,2016,,
,p-391332,c-14742,c-30481,2015,,
,p-81988,c-4032,c-2497,2022,1500000.0,
,p-81988,c-515,c-4032,2021,1800000.0,
,p-81988,c-1533,c-515,2021,1800000.0,
,p-81988,c-2296,c-1533,2015,1000000.0,
,p-81988,c-237,c-2296,2013,500000.0,
,p-81988,c-11596,c-237,2013,500000.0,
,p-81988,c-237,c-11596,2012,800000.0,
,p-81988,c-2867,c-237,2012,600000.0,
,p-81988,c-237,c-2867,2011,400000.0,
,p-81988,c-8494,c-237,2010,300000.0,
,p-81988,c-14742,c-8494,2008,,
,p-93936,c-1533,c-331,2021,2800000.0,
,p-93936,c-641,c-1533,2016,3000000.0,2000000.0
,p-93936,c-171,c-641,2014,1200000.0,2250000.0
,p-93936,c-11646,c-171,2009,,
,p-93936,c-14744,c-11646,2008,,
,p-93936,c-47486,c-14744,2007,,
,p-154059,c-5650,c-123,2023,200000.0,
,p-154059,c-1533,c-5650,2020,1200000.0,
,p-154059,c-1084,c-1533,2017,1500000.0,
,p-154059,c-940,c-1084,2015,2000000.0,500000.0
,p-154059,c-3302,c-940,2013,2000000.0,1000000.0
,p-154059,c-993,c-3302,2012,800000.0,
,p-154059,c-5650,c-993,2010,,
,p-154059,c-17484,c-5650,2007,,
,p-154059,c-5650,c-17484,2007,,
,p-154059,c-3349,c-5650,2004,,
,p-154059,c-15802,c-3349,2002,,
,p-203043,c-1533,c-1531,2021,1200000.0,
,p-203043,c-472,c-1533,2019,3000000.0,3000000.0
,p-203043,c-1533,c-472,2019,3000000.0,
,p-203043,c-472,c-1533,2018,1500000.0,
,p-203043,c-237,c-472,2015,1000000.0,
,p-203043,c-8494,c-237,2012,700000.0,
,p-203043,c-18687,c-8494,2011,,
,p-203043,c-69119,c-18687,2010,,
,p-203043,c-14742,c-69119,2009,,
,p-337922,c-1533,c-1084,2022,1200000.0,
,p-337922,c-11596,c-1533,2019,1000000.0,
,p-337922,c-12574,c-11596,2017,200000.0,
,p-337922,c-1418,c-12574,2017,200000.0,
,p-337922,c-12574,c-1418,2016,200000.0,
,p-337922,c-3938,c-12574,2014,,
,p-337922,c-14688,c-3938,2013,,
,p-337922,c-22635,c-14688,2011,,
,p-783429,c-50186,c-8516,2021,,
,p-783429,c-75,c-50186,2019,,
,p-198006,c-2420,c-1091,2022,2000000.0,
,p-198006,c-1533,c-2420,2021,1600000.0,
,p-198006,c-2420,c-1533,2020,3000000.0,
,p-198006,c-720,c-2420,2018,1500000.0,
,p-198006,c-7378,c-720,2018,1500000.0,1500000.0
,p-198006,c-720,c-7378,2018,2000000.0,
,p-198006,c-931,c-720,2018,2000000.0,
,p-198006,c-720,c-931,2017,2000000.0,
,p-198006,c-2425,c-720,2017,2000000.0,
,p-198006,c-720,c-2425,2016,1000000.0,
,p-198006,c-10331,c-720,2016,1000000.0,
,p-198006,c-2990,c-10331,2016,1000000.0,
,p-198006,c-10331,c-2990,2016,900000.0,
,p-198006,c-9844,c-10331,2013,,
,p-198006,c-47962,c-9844,2012,,
,p-198006,c-56765,c-47962,2010,,
,p-198006,c-56766,c-56765,2008,,
,p-728695,c-12405,c-18691,2022,50000.0,
,p-728695,c-50186,c-12405,2021,50000.0,
,p-728695,c-12405,c-50186,2021,50000.0,
,p-728695,c-50186,c-12405,2020,,
,p-728695,c-55976,c-50186,2019,,
,p-728695,c-52348,c-55976,2016,,
,p-290273,c-142,c-1533,2021,1000000.0,
,p-290273,c-1533,c-142,2020,2400000.0,
,p-290273,c-6767,c-1533,2019,3000000.0,
,p-290273,c-1532,c-6767,2019,3000000.0,
,p-290273,c-6767,c-1532,2018,300000.0,
,p-290273,c-28870,c-6767,2015,,
,p-290273,c-39822,c-28870,2014,,
,p-290273,c-13711,c-39822,2013,,
,p-223890,c-2687,c-1533,2019,800000.0,
,p-223890,c-714,c-2687,2017,500000.0,
,p-223890,c-1531,c-714,2017,500000.0,
,p-223890,c-714,c-1531,2016,200000.0,
,p-223890,c-10773,c-714,2015,200000.0,
,p-223890,c-15080,c-10773,2013,100000.0,
,p-223890,c-20201,c-15080,2011,,
,p-684253,c-16486,c-1533,2023,300000.0,
,p-684253,c-1533,c-16486,2022,300000.0,
,p-684253,c-33303,c-1533,2022,300000.0,
,p-684253,c-1533,c-33303,2021,,
,p-684253,c-50186,c-1533,2021,,
,p-684253,c-76495,c-50186,2019,,
,p-684253,c-28860,c-76495,2018,,
,p-684253,c-107198,c-28860,2016,,
,p-684253,c-107231,c-107198,2015,,
,p-506248,c-1533,c-714,2022,4000000.0,4500000.0
,p-506248,c-897,c-1533,2019,4000000.0,4000000.0
,p-506248,c-11603,c-897,2018,300000.0,
,p-506248,c-34466,c-11603,2015,,
,p-506248,c-17316,c-34466,2014,,
,p-138935,c-2448,c-1533,2018,2500000.0,4000000.0
,p-138935,c-12331,c-2448,2013,,
,p-138935,c-16157,c-12331,2009,,
,p-188157,c-515,c-861,2022,900000.0,
,p-188157,c-7077,c-515,2022,900000.0,
,p-188157,c-515,c-7077,2022,900000.0,
,p-188157,c-12321,c-515,2021,1200000.0,
,p-188157,c-430,c-12321,2020,1400000.0,
,p-188157,c-1533,c-430,2020,1200000.0,
,p-188157,c-430,c-1533,2020,1500000.0,
,p-188157,c-3709,c-430,2019,1800000.0,
,p-188157,c-430,c-3709,2018,1800000.0,
,p-188157,c-368,c-430,2017,2700000.0,2500000.0
,p-188157,c-430,c-368,2017,2700000.0,
,p-188157,c-368,c-430,2016,3000000.0,
,p-188157,c-861,c-368,2013,600000.0,500000.0
,p-188157,c-20054,c-861,2011,,2250000.0
,p-398738,c-50186,c-67212,2021,250000.0,
,p-398738,c-4054,c-50186,2021,250000.0,
,p-398738,c-50186,c-4054,2020,250000.0,
,p-398738,c-7078,c-50186,2018,250000.0,
,p-398738,c-11674,c-7078,2016,50000.0,
,p-398738,c-5380,c-11674,2016,50000.0,
,p-398738,c-16200,c-5380,2015,,
,p-480955,c-1533,c-1536,2022,600000.0,
,p-480955,c-50186,c-1533,2021,150000.0,
,p-480955,c-70488,c-50186,2018,100000.0,
,p-75446,c-515,c-7077,2021,1200000.0,
,p-75446,c-1533,c-515,2020,1400000.0,
,p-75446,c-39,c-1533,2018,3000000.0,2000000.0
,p-75446,c-6676,c-39,2014,1000000.0,1200000.0
,p-75446,c-1106,c-6676,2012,150000.0,
,p-75446,c-4557,c-1106,2011,50000.0,
,p-75446,c-1106,c-4557,2010,50000.0,
,p-75446,c-15114,c-1106,2008,,
,p-79352,c-897,c-1533,2019,1500000.0,3300000.0
,p-79352,c-331,c-897,2018,1200000.0,1700000.0
,p-79352,c-3302,c-331,2017,1000000.0,1500000.0
,p-79352,c-630,c-3302,2015,200000.0,
,p-79352,c-3302,c-630,2015,200000.0,
,p-79352,c-16576,c-3302,2014,200000.0,
,p-79352,c-7078,c-16576,2013,200000.0,
,p-79352,c-24420,c-7078,2012,100000.0,
,p-79352,c-7078,c-24420,2011,100000.0,
,p-79352,c-11674,c-7078,2009,100000.0,
,p-199325,c-11000,c-1533,2021,500000.0,500000.0
,p-199325,c-11972,c-11000,2019,300000.0,
,p-199325,c-13702,c-11972,2019,300000.0,
,p-199325,c-11972,c-13702,2018,300000.0,
,p-199325,c-8516,c-11972,2015,200000.0,
,p-199325,c-2868,c-8516,2015,200000.0,
,p-199325,c-8516,c-2868,2015,200000.0,
,p-199325,c-10907,c-8516,2015,200000.0,
,p-199325,c-8516,c-10907,2014,200000.0,
,p-199325,c-28861,c-8516,2012,,
,p-562617,c-9899,c-50186,2021,50000.0,
,p-562617,c-44822,c-9899,2020,,
,p-562617,c-9900,c-44822,2019,,
,p-562617,c-14967,c-9900,2017,,
,p-248330,c-3709,c-1533,2022,800000.0,
,p-248330,c-1533,c-3709,2022,800000.0,
,p-248330,c-703,c-3709,2020,1500000.0,1500000.0
,p-248330,c-3368,c-703,2019,2500000.0,500000.0
,p-248330,c-11596,c-3368,2016,600000.0,850000.0
,p-248330,c-17676,c-11596,2014,200000.0,
,p-248330,c-12666,c-17676,2013,,
,p-248330,c-12317,c-12666,2011,,
,p-248330,c-44205,c-12317,2010,,
,p-169681,c-2420,c-1533,2021,800000.0,
,p-169681,c-11000,c-2420,2021,800000.0,
,p-169681,c-2420,c-11000,2020,1500000.0,
,p-169681,c-1085,c-2420,2018,2000000.0,
,p-169681,c-1035,c-1085,2018,2000000.0,
,p-169681,c-1085,c-1035,2017,2000000.0,
,p-169681,c-15019,c-1085,2012,,
,p-169681,c-8889,c-15019,2012,,
,p-169681,c-48843,c-8889,2011,,
,p-169681,c-48844,c-48843,2008,,
,p-169681,c-54528,c-48844,2006,,
,p-71559,c-1533,c-16575,2022,500000.0,
,p-71559,c-3709,c-1533,2021,800000.0,
,p-71559,c-621,c-3709,2019,2000000.0,
,p-71559,c-5358,c-621,2019,2000000.0,
,p-71559,c-621,c-5358,2018,2000000.0,
,p-71559,c-1531,c-621,2013,3000000.0,
,p-71559,c-621,c-1531,2010,600000.0,
,p-71559,c-7077,c-621,2010,600000.0,
,p-71559,c-621,c-7077,2010,1000000.0,
,p-71559,c-6688,c-621,2008,,
,p-71559,c-16575,c-6688,2006,,
,p-71559,c-44038,c-16575,2005,,
,p-634928,c-50186,c-16122,2022,,
,p-634928,c-52348,c-50186,2019,,
,p-634928,c-75,c-52348,2018,,
,p-710653,c-21269,c-50186,2021,,
,p-125931,c-1533,c-515,2022,800000.0,
,p-125931,c-3368,c-1533,2021,800000.0,
,p-125931,c-2867,c-3368,2014,200000.0,300000.0
,p-125931,c-11972,c-2867,2014,100000.0,
,p-125931,c-11422,c-11972,2013,100000.0,
,p-125931,c-11972,c-11422,2013,300000.0,
,p-125931,c-2502,c-11972,2011,,25000.0
,p-125931,c-12826,c-2502,2010,,
,p-125931,c-50257,c-12826,2009,,
,p-125931,c-72082,c-50257,2008,,
,p-380365,c-1533,c-1532,2022,600000.0,
,p-380365,c-16486,c-1533,2021,800000.0,
,p-380365,c-1108,c-16486,2019,300000.0,
,p-380365,c-16486,c-1108,2019,300000.0,
,p-380365,c-1108,c-16486,2018,100000.0,
,p-380365,c-11083,c-1108,2018,100000.0,
,p-380365,c-1108,c-11083,2017,250000.0,
,p-380365,c-10773,c-1108,2017,250000.0,
,p-380365,c-12853,c-10773,2015,,
,p-380365,c-28868,c-12853,2014,,
,p-634730,c-76495,c-50186,2021,,
,p-634730,c-70394,c-76495,2019,,
,p-282421,c-1108,c-1533,2021,700000.0,
,p-282421,c-13222,c-1108,2021,700000.0,
,p-282421,c-1108,c-13222,2020,325000.0,
,p-282421,c-648,c-1108,2020,325000.0,
,p-282421,c-1108,c-648,2020,400000.0,
,p-282421,c-2497,c-1108,2019,500000.0,
,p-282421,c-1108,c-2497,2018,300000.0,
,p-282421,c-6767,c-1108,2018,300000.0,
,p-282421,c-34559,c-6767,2018,300000.0,
,p-282421,c-6767,c-34559,2017,150000.0,
,p-282421,c-28870,c-6767,2014,100000.0,
,p-282421,c-39822,c-28870,2013,,
,p-282421,c-13711,c-39822,2012,,
,p-67550,c-5358,c-1533,2023,600000.0,
,p-67550,c-1533,c-5358,2022,800000.0,
,p-67550,c-4032,c-1533,2021,1000000.0,600000.0
,p-67550,c-16640,c-4032,2018,300000.0,
,p-67550,c-37064,c-16640,2017,100000.0,
,p-67550,c-515,c-37064,2017,,
,p-67550,c-12361,c-515,2016,,
,p-67550,c-38456,c-12361,2015,,
,p-67550,c-33616,c-38456,2014,,
,p-67550,c-5649,c-33616,2013,,
,p-67550,c-10773,c-5649,2011,,
,p-67550,c-7077,c-10773,2009,500000.0,
,p-67550,c-10773,c-7077,2009,500000.0,
,p-67550,c-9478,c-10773,2009,500000.0,
,p-67550,c-14737,c-9478,2008,,
,p-242299,c-11596,c-897,2022,400000.0,
,p-242299,c-1533,c-11596,2022,400000.0,
,p-242299,c-7179,c-1533,2021,700000.0,
,p-242299,c-1533,c-7179,2021,700000.0,
,p-242299,c-29095,c-1533,2020,650000.0,
,p-242299,c-1533,c-29095,2020,800000.0,
,p-242299,c-1532,c-1533,2020,800000.0,
,p-242299,c-1533,c-1532,2019,800000.0,
,p-242299,c-3679,c-1533,2019,800000.0,3000000.0
,p-242299,c-29095,c-3679,2019,800000.0,
,p-242299,c-3679,c-29095,2018,250000.0,
,p-242299,c-12853,c-3679,2016,,
,p-242299,c-44822,c-12853,2016,,
,p-242299,c-9900,c-44822,2014,,
,p-242299,c-14967,c-9900,2013,,
,p-486834,c-16575,c-1533,2023,,
,p-486834,c-1533,c-16575,2022,,
,p-486834,c-50186,c-1533,2022,,
,p-486834,c-25380,c-50186,2020,,
,p-486834,c-50186,c-25380,2020,,
,p-486834,c-25380,c-50186,2019,300000.0,
,p-638210,c-21269,c-50186,2020,,
,p-638210,c-72085,c-21269,2019,,
,p-158057,c-3302,c-1533,2021,800000.0,
,p-158057,c-897,c-3302,2020,1000000.0,
,p-158057,c-2687,c-897,2019,2000000.0,
,p-158057,c-11141,c-2687,2019,2500000.0,
,p-158057,c-2687,c-11141,2018,2500000.0,
,p-158057,c-11141,c-2687,2018,2500000.0,
,p-158057,c-621,c-11141,2018,2000000.0,
,p-158057,c-2687,c-621,2017,1000000.0,
,p-158057,c-621,c-2687,2017,800000.0,
,p-158057,c-6688,c-621,2016,1000000.0,
,p-158057,c-621,c-6688,2016,1000000.0,
,p-158057,c-6688,c-621,2014,500000.0,
,p-158057,c-6665,c-6688,2012,,
,p-158057,c-28860,c-6665,2011,,
,p-158057,c-107198,c-28860,2010,,
,p-158057,c-14733,c-107198,2009,,
,p-710656,c-50186,c-1533,2023,100000.0,
,p-710656,c-21269,c-50186,2020,,
,p-710656,c-19293,c-21269,2019,,
,p-710656,c-85821,c-19293,2019,,
,p-458466,c-7077,c-1533,2023,500000.0,
,p-458466,c-1533,c-7077,2022,500000.0,
,p-458466,c-6767,c-1533,2021,600000.0,
,p-458466,c-16486,c-6767,2021,600000.0,
,p-458466,c-6767,c-16486,2020,150000.0,
,p-458466,c-28870,c-6767,2017,,
,p-458466,c-20201,c-28870,2016,,
,p-458466,c-40421,c-20201,2015,,
,p-458466,c-70321,c-40421,2011,,
,p-458466,c-17829,c-70321,2009,,
,p-271021,c-237,c-1533,2021,1000000.0,1000000.0
,p-271021,c-11422,c-237,2021,1000000.0,
,p-271021,c-237,c-11422,2020,1500000.0,
,p-271021,c-11596,c-237,2020,800000.0,
,p-271021,c-237,c-11596,2019,300000.0,
,p-271021,c-12605,c-237,2018,300000.0,350000.0
,p-271021,c-49300,c-12605,2016,,
,p-271021,c-42246,c-49300,2015,,
,p-271021,c-16713,c-42246,2014,,
,p-271021,c-11602,c-16713,2013,,
,p-271021,c-9478,c-11602,2012,,
,p-164292,c-1084,c-338,2023,1000000.0,
,p-164292,c-338,c-1084,2022,1000000.0,
,p-164292,c-1533,c-338,2022,1000000.0,
,p-164292,c-338,c-1533,2021,800000.0,
,p-164292,c-648,c-338,2021,800000.0,
,p-164292,c-338,c-648,2020,2000000.0,
,p-164292,c-403,c-338,2019,6000000.0,3500000.0
,p-164292,c-11972,c-403,2016,,
,p-164292,c-2868,c-11972,2014,,
,p-164292,c-2497,c-2868,2013,,
,p-164292,c-2868,c-2497,2013,200000.0,
,p-164292,c-11000,c-2868,2013,200000.0,
,p-164292,c-2868,c-11000,2012,,
,p-164292,c-28870,c-2868,2010,,
,p-164292,c-39822,c-28870,2009,,
,p-181006,c-589,c-1533,2022,800000.0,
,p-181006,c-1533,c-589,2022,800000.0,
,p-181006,c-589,c-1533,2021,800000.0,
,p-181006,c-2497,c-589,2021,800000.0,
,p-181006,c-589,c-2497,2020,1100000.0,
,p-181006,c-660,c-589,2019,1800000.0,
,p-181006,c-1084,c-660,2019,1800000.0,
,p-181006,c-660,c-1084,2018,1000000.0,
,p-181006,c-2477,c-660,2017,700000.0,400000.0
,p-181006,c-4380,c-2477,2016,150000.0,
,p-181006,c-6603,c-4380,2015,400000.0,
,p-181006,c-515,c-6603,2014,400000.0,
,p-181006,c-2700,c-515,2014,400000.0,
,p-181006,c-515,c-2700,2014,400000.0,
,p-181006,c-4673,c-515,2013,400000.0,
,p-181006,c-19529,c-4673,2013,400000.0,
,p-181006,c-4673,c-19529,2012,400000.0,
,p-181006,c-15101,c-4673,2011,,
,p-35564,c-515,c-123,2023,,
,p-35564,c-1533,c-515,2022,300000.0,
,p-35564,c-515,c-1533,2021,1000000.0,
,p-35564,c-410,c-515,2021,1000000.0,
,p-35564,c-6195,c-410,2021,1000000.0,500.0
,p-35564,c-148,c-6195,2019,3500000.0,
,p-35564,c-2288,c-148,2017,6000000.0,15100000.0
,p-35564,c-368,c-2288,2016,6000000.0,5900000.0
,p-35564,c-506,c-368,2015,12000000.0,
,p-35564,c-621,c-506,2013,20000000.0,
,p-35564,c-6665,c-621,2004,,
,p-35564,c-28860,c-6665,2003,,
,p-35564,c-107198,c-28860,2002,,
,p-35564,c-14733,c-107198,2001,,
,p-17592,c-515,c-2639,2023,,
,p-17592,c-422,c-515,2022,75000.0,
,p-17592,c-2425,c-422,2021,200000.0,
,p-17592,c-1084,c-2425,2019,400000.0,
,p-17592,c-993,c-1084,2018,800000.0,
,p-17592,c-1465,c-993,2016,1250000.0,
,p-17592,c-1085,c-1465,2014,800000.0,
,p-17592,c-720,c-1085,2012,650000.0,
,p-17592,c-192,c-720,2012,650000.0,
